167,Rashod Bateman,4,4,0,0,0,0,515,1,0,4.79,2021,22,BAL,12,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,57.5,103.50,4.79,8.63,0,0,,0,0.0,68,46,515,11.2,1,42.9,67.6,7.6,4,1,0,0,,0,0,,0,0,6,WR
168,DeAndre Carter,4,6,0,0,89,0,296,3,0,3.68,2021,28,WAS,17,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,62.5,86.50,3.68,5.09,10,89,8.9,0,5.2,44,24,296,12.3,3,17.4,54.5,6.7,4,4,0,0,,0,0,,0,0,24,WR
169,Randall Cobb,4,3,0,0,1,0,375,5,0,5.47,2021,31,GNB,12,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,65.6,93.60,5.47,7.80,1,1,1.0,0,0.1,39,28,375,13.4,5,31.3,71.8,9.6,4,5,0,0,,0,0,,0,0,30,WR
170,Corey Davis,4,9,0,0,0,0,492,4,0,7.91,2021,26,NYJ,9,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,71.2,105.20,7.91,11.69,0,0,,0,0.0,59,34,492,14.5,4,54.7,57.6,8.3,4,4,0,0,,0,0,,0,0,24,WR
171,Taylor Decker,4,9,0,0,0,0,4,1,0,0.71,2021,28,DET,9,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.4,8.40,0.71,0.93,0,0,,0,0.0,2,2,4,2.0,1,0.4,100.0,2.0,4,1,0,0,,0,0,,0,0,6,T
172,Kenyan Drake,4,2,0,0,254,2,291,1,0,6.04,2021,27,LVR,12,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,72.5,102.50,6.04,8.54,63,254,4.0,2,21.2,40,30,291,9.7,1,24.3,75.0,7.3,4,3,0,0,,0,0,,0,0,18,RB
173,Bryan Edwards,4,12,0,0,0,0,571,3,0,4.69,2021,23,LVR,16,12,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,75.1,109.10,4.69,6.82,1,0,0.0,0,0.0,59,34,571,16.8,3,35.7,57.6,9.7,4,3,0,0,,0,0,,0,0,18,WR
174,Devonta Freeman,4,8,0,0,576,5,190,1,0,7.04,2021,29,BAL,16,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,112.6,146.60,7.04,9.16,133,576,4.3,5,36.0,42,34,190,5.6,1,11.9,81.0,4.5,4,6,0,0,,0,0,,0,0,36,RB
175,Pat Freiermuth,4,9,0,0,0,0,497,7,0,5.73,2021,23,PIT,16,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,91.7,151.70,5.73,9.48,0,0,,0,0.0,79,60,497,8.3,7,31.1,75.9,6.3,4,7,0,0,,0,0,,1,0,44,TE
176,Michael Gallup,4,8,0,0,0,0,445,2,0,6.28,2021,25,DAL,9,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,56.5,91.50,6.28,10.17,0,0,,0,0.0,62,35,445,12.7,2,49.4,56.5,7.2,4,2,0,0,,0,0,,0,0,12,WR
177,Kenny Golladay,4,14,0,0,0,0,521,0,0,3.72,2021,28,NYG,14,14,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,52.1,89.10,3.72,6.36,0,0,,0,0.0,76,37,521,14.1,0,37.2,48.7,6.9,4,0,0,0,,0,0,,0,0,0,WR
178,Jalen Guyton,4,2,0,0,34,0,448,3,0,4.14,2021,24,LAC,16,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,66.2,97.20,4.14,6.08,7,34,4.9,0,2.1,48,31,448,14.5,3,28.0,64.6,9.3,4,3,0,0,,0,0,,0,0,18,WR
179,Travis Homer,4,0,0,0,177,1,161,0,0,3.27,2021,23,SEA,14,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,45.8,61.80,3.27,4.41,21,177,8.4,1,12.6,20,16,161,10.1,0,11.5,80.0,8.1,4,2,0,0,,0,0,,0,0,12,RB
180,Kareem Hunt,4,1,0,0,386,5,174,0,0,11.00,2021,26,CLE,8,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,88.0,110.00,11.00,13.75,78,386,4.9,5,48.3,27,22,174,7.9,0,21.8,81.5,6.4,4,5,0,0,,0,0,,1,0,32,RB
181,DeSean Jackson,4,4,0,0,4,0,454,2,0,3.49,2021,35,LVRLAR,16,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,55.8,75.80,3.49,4.74,1,4,4.0,0,0.3,34,20,454,22.7,2,28.4,58.8,13.4,4,2,0,0,,0,0,,0,0,12,WR
182,Justin Jackson,4,2,0,0,364,2,178,0,0,4.59,2021,25,LAC,14,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,64.2,86.20,4.59,6.16,68,364,5.4,2,26.0,25,22,178,8.1,0,12.7,88.0,7.1,4,2,0,0,,0,0,,0,0,12,RB
183,Jerry Jeudy,4,5,0,0,3,0,467,0,0,4.70,2021,22,DEN,10,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,47.0,85.00,4.70,8.50,2,3,1.5,0,0.3,56,38,467,12.3,0,46.7,67.9,8.3,4,0,0,0,,0,0,,0,0,0,WR
184,D'Ernest Johnson,4,2,0,0,534,3,137,0,0,5.01,2021,25,CLE,17,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,85.1,104.10,5.01,6.12,100,534,5.3,3,31.4,25,19,137,7.2,0,8.1,76.0,5.5,4,3,0,0,,0,0,,0,0,18,RB
185,Ty Johnson,4,3,0,0,238,2,372,2,0,5.19,2021,24,NYJ,16,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,83.0,117.00,5.19,7.31,61,238,3.9,2,14.9,55,34,372,10.9,2,23.3,61.8,6.8,4,4,0,0,,0,0,,0,0,24,RB
186,Julio Jones,4,10,0,0,0,0,434,1,0,4.94,2021,32,TEN,10,10,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,49.4,80.40,4.94,8.04,0,0,,0,0.0,48,31,434,14.0,1,43.4,64.6,9.0,4,1,0,0,,0,0,,0,0,6,WR
187,Zay Jones,4,9,0,0,3,0,546,1,0,3.46,2021,26,LVR,17,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,58.9,105.90,3.46,6.23,2,3,1.5,0,0.2,70,47,546,11.6,1,32.1,67.1,7.8,4,1,0,0,,0,0,,0,0,6,WR
188,Elijah Moore,4,6,0,0,54,1,538,5,0,8.65,2021,21,NYJ,11,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,95.2,138.20,8.65,12.56,5,54,10.8,1,4.9,77,43,538,12.5,5,48.9,55.8,7.0,4,6,0,0,,0,0,,0,0,36,WR
189,Zack Moss,4,0,0,0,345,4,197,1,0,6.32,2021,24,BUF,13,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,82.2,105.20,6.32,8.09,96,345,3.6,4,26.5,32,23,197,8.6,1,15.2,71.9,6.2,4,5,0,0,,0,0,,0,0,30,RB
190,David Njoku,4,11,0,0,1,0,475,4,0,4.48,2021,25,CLE,16,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,71.6,107.60,4.48,6.73,1,1,1.0,0,0.1,53,36,475,13.2,4,29.7,67.9,9.0,4,4,0,0,,0,0,,0,0,24,TE
191,DeVante Parker,4,8,0,0,0,0,515,2,0,6.35,2021,28,MIA,10,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,63.5,103.50,6.35,10.35,0,0,,0,0.0,73,40,515,12.9,2,51.5,54.8,7.1,4,2,0,0,,0,0,,0,0,12,WR
192,Zach Pascal,4,13,0,0,21,0,384,3,0,3.53,2021,27,IND,16,13,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,56.5,94.50,3.53,5.91,2,21,10.5,0,1.3,69,38,384,10.1,3,24.0,55.1,5.6,4,3,0,0,,0,0,,0,0,18,WR
193,Josh Reynolds,4,5,0,0,0,0,396,2,0,4.30,2021,26,DETTEN,12,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,51.6,80.60,4.30,6.72,0,0,,0,0.0,49,29,396,13.7,2,33.0,59.2,8.1,4,2,0,0,,0,0,,0,0,12,WR
194,Henry Ruggs III,4,7,0,0,16,0,469,2,0,8.64,2021,22,LVR,7,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,60.5,84.50,8.64,12.07,3,16,5.3,0,2.3,36,24,469,19.5,2,67.0,66.7,13.0,4,2,0,0,,0,0,,0,0,12,WR
195,Laviska Shenault Jr.,4,10,0,0,41,0,619,0,0,4.00,2021,23,JAX,16,10,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,64.0,127.00,4.00,7.94,11,41,3.7,0,2.6,100,63,619,9.8,0,38.7,63.0,6.2,4,0,0,0,,0,0,,0,0,0,WR
196,Trevor Siemian,4,4,1154,11,20,1,0,0,0,15.03,2021,30,NOR,6,4,108,188,80,57.4,1154,11,3,1,5.9,1.6,88.4,9,64,4.57,6.1,6.59,5.96,10.7,192.3,0,4,0,1,1,90.2,90.16,15.03,15.03,9,20,2.2,1,3.3,0,0,0,,0,0.0,,,4,1,0,0,,0,0,,0,0,6,QB
197,C.J. Uzomah,4,16,0,0,0,0,493,5,0,4.96,2021,28,CIN,16,16,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,79.3,128.30,4.96,8.02,0,0,,0,0.0,63,49,493,10.1,5,30.8,77.8,7.8,4,5,0,0,,0,0,,0,0,30,TE
198,Marquez Valdes-Scantling,4,7,0,0,0,0,430,3,0,5.55,2021,27,GNB,11,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,61.0,87.00,5.55,7.91,0,0,,0,0.0,55,26,430,16.5,3,39.1,47.3,7.8,4,3,0,0,,0,0,,0,0,18,WR
199,Ameer Abdullah,3,1,0,0,166,0,289,1,0,3.03,2021,28,CARMIN,17,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,51.5,89.50,3.03,5.26,51,166,3.3,0,9.8,53,38,289,7.6,1,17.0,71.7,5.5,3,1,0,0,,0,0,,0,0,6,RB
200,Jamal Agnew,3,2,0,0,111,1,229,1,0,5.20,2021,26,JAX,10,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,52.0,76.00,5.20,7.60,7,111,15.9,1,11.1,39,24,229,9.5,1,22.9,61.5,5.9,3,4,0,0,,0,0,,0,0,24,WR
201,Mo Alie-Cox,3,7,0,0,0,0,316,4,0,3.27,2021,28,IND,17,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,55.6,79.60,3.27,4.68,0,0,,0,0.0,45,24,316,13.2,4,18.6,53.3,7.0,3,4,0,0,,0,0,,0,0,24,TE
202,Dan Arnold,3,4,0,0,0,0,408,0,0,3.71,2021,26,CARJAX,11,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,40.8,75.80,3.71,6.89,0,0,,0,0.0,52,35,408,11.7,0,37.1,67.3,7.8,3,0,0,0,,0,0,,1,0,2,TE
203,Rex Burkhead,3,5,0,0,427,3,186,0,0,4.96,2021,31,HOU,16,5,0,1,1,0.0,0,0,0,,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,,,,,,79.3,104.30,4.96,6.52,122,427,3.5,3,26.7,32,25,186,7.4,0,11.6,78.1,5.8,3,3,0,0,,0,0,,0,0,18,RB
204,Damiere Byrd,3,4,0,0,0,0,329,1,0,2.29,2021,28,CHI,17,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.9,64.90,2.29,3.82,0,0,,0,0.0,38,26,329,12.7,1,19.4,68.4,8.7,3,1,0,0,,0,0,,1,0,8,WR
205,Keelan Cole,3,11,0,0,0,0,449,1,0,3.39,2021,28,NYJ,15,11,0,1,1,0.0,0,0,0,,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,,,,,,50.9,78.90,3.39,5.26,0,0,,0,0.0,51,28,449,16.0,1,29.9,54.9,8.8,3,1,0,0,,0,0,,0,0,6,WR
206,Alex Collins,3,6,0,0,411,2,87,0,0,5.44,2021,27,SEA,11,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,59.8,68.80,5.44,6.25,108,411,3.8,2,37.4,10,9,87,9.7,0,7.9,90.0,8.7,3,2,0,0,,0,0,,0,0,12,RB
207,Nico Collins,3,8,0,0,0,0,446,1,0,3.61,2021,22,HOU,14,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,50.6,83.60,3.61,5.97,0,0,,0,0.0,60,33,446,13.5,1,31.9,55.0,7.4,3,1,0,0,,0,0,,0,0,6,WR
208,Jamison Crowder,3,4,0,0,0,0,447,2,0,4.89,2021,28,NYJ,12,4,0,0,0,,0,0,0,,,,,1,3,100.00,,,-3.00,,0.0,,,,,,58.7,109.70,4.89,9.14,0,0,,0,0.0,71,51,447,8.8,2,37.3,71.8,6.3,3,2,0,0,,0,0,,1,0,14,WR
209,Andy Dalton,3,6,1515,8,76,0,0,0,0,10.53,2021,34,CHI,8,6,149,236,87,63.1,1515,8,9,1,3.4,3.8,76.9,18,143,7.09,6.4,5.38,4.44,10.2,189.4,3,3,0,1,1,84.2,84.20,10.53,10.53,16,76,4.8,0,9.5,0,0,0,,0,0.0,,,3,0,0,0,,0,0,,0,0,0,QB
210,Jack Doyle,3,14,0,0,0,0,302,3,0,2.95,2021,31,IND,17,14,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,50.2,79.20,2.95,4.66,0,0,,0,0.0,43,29,302,10.4,3,17.8,67.4,7.0,3,3,0,0,,0,0,,1,0,20,TE
211,Anthony Firkser,3,1,0,0,0,0,291,2,0,3.01,2021,26,TEN,15,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,45.1,73.10,3.01,4.87,0,0,,0,0.0,43,34,291,8.6,2,19.4,79.1,6.8,3,3,0,0,,0,0,,0,0,18,TE
212,Derrick Gore,3,0,0,0,256,2,105,0,0,4.37,2021,27,KAN,11,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,48.1,56.10,4.37,5.10,51,256,5.0,2,23.3,9,8,105,13.1,0,9.5,88.9,11.7,3,2,0,0,,0,0,,0,0,12,RB
213,Khalil Herbert,3,2,0,0,433,2,96,0,0,3.82,2021,23,CHI,17,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,64.9,78.90,3.82,4.64,103,433,4.2,2,25.5,16,14,96,6.9,0,5.6,87.5,6.0,3,2,0,0,,0,0,,0,0,12,RB
214,Dontrell Hilliard,3,5,0,0,350,2,87,0,0,6.71,2021,26,TEN,8,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,53.7,72.70,6.71,9.09,56,350,6.3,2,43.8,26,19,87,4.6,0,10.9,73.1,3.3,3,2,0,0,,0,0,,0,0,12,RB
215,T.Y. Hilton,3,9,0,0,0,0,331,3,0,5.11,2021,32,IND,10,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,51.1,74.10,5.11,7.41,0,0,,0,0.0,37,23,331,14.4,3,33.1,62.2,8.9,3,3,0,0,,0,0,,0,0,18,WR
216,Austin Hooper,3,16,0,0,0,0,345,3,0,3.41,2021,27,CLE,16,16,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,54.5,92.50,3.41,5.78,0,0,,0,0.0,61,38,345,9.1,3,21.6,62.3,5.7,3,3,0,0,,0,0,,1,0,20,TE
217,Jordan Howard,3,0,0,0,406,3,19,0,0,8.64,2021,27,PHI,7,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,60.5,62.50,8.64,8.93,86,406,4.7,3,58.0,5,2,19,9.5,0,2.7,40.0,3.8,3,3,0,0,,0,0,,0,0,18,RB
218,Adam Humphries,3,11,0,0,0,0,383,0,0,2.25,2021,28,WAS,17,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.3,79.30,2.25,4.66,0,0,,0,0.0,62,41,383,9.3,0,22.5,66.1,6.2,3,0,0,0,,0,0,,0,0,0,WR
219,David Johnson,3,4,0,0,228,0,225,1,0,3.79,2021,30,HOU,13,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,49.3,81.30,3.79,6.25,67,228,3.4,0,17.5,42,32,225,7.0,1,17.3,76.2,5.4,3,1,0,0,,0,0,,0,0,6,RB
220,Tyler Johnson,3,3,0,0,0,0,360,0,0,2.12,2021,23,TAM,17,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.0,72.00,2.12,4.24,0,0,,0,0.0,55,36,360,10.0,0,21.2,65.5,6.5,3,0,0,0,,0,0,,0,0,0,WR
221,Ronald Jones II,3,3,0,0,428,4,64,0,0,4.33,2021,24,TAM,16,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,69.2,79.20,4.33,4.95,101,428,4.2,4,26.8,13,10,64,6.4,0,4.0,76.9,4.9,3,4,0,0,,0,0,,0,0,24,RB
222,Kyle Juszczyk,3,16,0,0,22,1,296,1,0,2.58,2021,30,SFO,17,16,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,43.8,73.80,2.58,4.34,8,22,2.8,1,1.3,38,30,296,9.9,1,17.4,78.9,7.8,3,2,0,0,,0,0,,0,0,12,FB
223,Trey Lance,3,2,603,5,168,1,0,0,0,10.82,2021,21,SFO,6,2,41,71,30,57.7,603,5,2,,7.0,2.8,97.3,4,15,5.33,8.5,8.63,7.97,14.7,100.5,1,1,0,,,64.9,64.92,10.82,10.82,38,168,4.4,1,28.0,0,0,0,,0,0.0,,,3,1,0,0,,0,0,,1,0,8,QB
224,Drew Lock,3,3,787,2,53,2,1,0,0,8.48,2021,25,DEN,6,3,67,111,44,60.4,787,2,2,,1.8,1.8,80.4,9,52,7.50,7.1,6.64,5.71,11.7,131.2,0,3,0,,,50.9,51.88,8.48,8.65,10,53,5.3,2,8.8,1,1,1,1.0,0,0.2,100.0,1.0,3,2,0,0,,0,0,,0,0,12,QB
225,Colt McCoy,3,3,740,3,37,0,0,0,0,5.16,2021,35,ARI,8,3,74,99,25,74.7,740,3,1,,3.0,1.0,101.4,6,40,5.71,7.5,7.63,6.81,10.0,92.5,2,1,0,,,41.3,41.30,5.16,5.16,22,37,1.7,0,4.6,0,0,0,,0,0.0,,,3,0,0,0,,0,0,,0,0,0,QB
226,Jeremy McNichols,3,0,0,0,156,0,240,1,0,3.26,2021,26,TEN,14,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,45.6,73.60,3.26,5.26,41,156,3.8,0,11.1,38,28,240,8.6,1,17.1,73.7,6.3,3,1,0,0,,0,0,,0,0,6,RB
227,Foster Moreau,3,11,0,0,0,0,373,3,0,3.25,2021,24,LVR,17,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,55.3,85.30,3.25,5.02,0,0,,0,0.0,44,30,373,12.4,3,21.9,68.2,8.5,3,3,0,0,,0,0,,0,0,18,TE
228,Latavius Murray,3,6,0,0,501,6,75,0,0,6.69,2021,31,BAL,14,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,93.6,103.60,6.69,7.40,119,501,4.2,6,35.8,13,10,75,7.5,0,5.4,76.9,5.8,3,6,0,0,,0,0,,0,0,36,RB
229,Cam Newton,3,5,684,4,230,5,0,0,0,10.80,2021,32,CAR,8,5,69,126,57,54.8,684,4,5,1,3.2,4.0,64.4,10,83,7.35,5.4,4.28,3.35,9.9,85.5,0,5,0,,,86.4,86.36,10.80,10.80,47,230,4.9,5,28.8,0,0,0,,0,0.0,,,3,5,0,0,,0,0,,0,0,30,QB
230,Albert Okwuegbunam,3,6,0,0,0,0,330,2,0,3.07,2021,23,DEN,14,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,43.0,76.00,3.07,5.43,0,0,,0,0.0,40,33,330,10.0,2,23.6,82.5,8.3,3,2,0,0,,0,0,,0,0,12,TE
231,Josh Palmer,3,5,0,0,6,0,353,4,0,3.52,2021,23,LAC,17,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,59.9,92.90,3.52,5.46,1,6,6.0,0,0.4,49,33,353,10.7,4,20.8,67.3,7.2,3,4,0,0,,0,0,,0,0,24,WR
232,Samaje Perine,3,0,0,0,246,1,196,1,0,3.51,2021,26,CIN,16,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,56.2,83.20,3.51,5.20,55,246,4.5,1,15.4,31,27,196,7.3,1,12.3,87.1,6.3,3,2,0,0,,0,0,,0,0,12,RB
233,Jalen Reagor,3,13,0,0,32,0,299,2,0,2.65,2021,23,PHI,17,13,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,45.1,78.10,2.65,4.59,10,32,3.2,0,1.9,57,33,299,9.1,2,17.6,57.9,5.2,3,2,0,0,,0,0,,0,0,12,WR
234,Allen Robinson,3,11,0,0,0,0,410,1,0,4.08,2021,28,CHI,12,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,49.0,87.00,4.08,7.25,0,0,,0,0.0,66,38,410,10.8,1,34.2,57.6,6.2,3,1,0,0,,0,0,,1,0,8,WR
235,Chester Rogers,3,2,0,0,9,0,301,1,0,2.19,2021,27,TEN,16,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,35.0,65.00,2.19,4.06,1,9,9.0,0,0.6,43,30,301,10.0,1,18.8,69.8,7.0,3,1,0,0,,0,0,,0,0,6,WR
236,Boston Scott,3,4,0,0,373,7,83,0,0,5.35,2021,26,PHI,16,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,85.6,98.60,5.35,6.16,87,373,4.3,7,23.3,16,13,83,6.4,0,5.2,81.3,5.2,3,7,0,0,,0,0,,0,0,42,RB
237,Jonnu Smith,3,11,0,0,40,0,294,1,0,2.46,2021,26,NWE,16,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.4,67.40,2.46,4.21,9,40,4.4,0,2.5,45,28,294,10.5,1,18.4,62.2,6.5,3,1,0,0,,0,0,,0,0,6,TE
238,Tre'Quan Smith,3,6,0,0,0,0,377,3,0,5.06,2021,26,NOR,11,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,55.7,87.70,5.06,7.97,0,0,,0,0.0,50,32,377,11.8,3,34.3,64.0,7.5,3,3,0,0,,0,0,,0,0,18,WR
239,Durham Smythe,3,12,0,0,3,0,357,0,0,2.12,2021,26,MIA,17,12,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.0,70.00,2.12,4.12,2,3,1.5,0,0.2,41,34,357,10.5,0,21.0,82.9,8.7,3,0,0,0,,0,0,,0,0,0,TE
240,Freddie Swain,3,8,0,0,32,0,343,4,0,3.62,2021,23,SEA,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,61.5,86.50,3.62,5.09,5,32,6.4,0,1.9,40,25,343,13.7,4,20.2,62.5,8.6,3,4,0,0,,0,0,,0,0,24,WR
241,Kadarius Toney,3,4,19,0,6,0,420,0,0,4.34,2021,22,NYG,10,4,1,3,2,33.3,19,0,0,,0.0,0.0,56.2,1,6,25.00,6.3,6.33,3.25,19.0,1.9,,,,,,43.4,82.36,4.34,8.24,3,6,2.0,0,0.6,57,39,420,10.8,0,42.0,68.4,7.4,3,0,0,0,,0,0,,0,0,0,WR
242,Laquon Treadwell,3,7,0,0,0,0,434,1,0,4.12,2021,26,JAX,12,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,49.4,82.40,4.12,6.87,0,0,,0,0.0,51,33,434,13.2,1,36.2,64.7,8.5,3,1,0,0,,0,0,,0,0,6,WR
243,Sammy Watkins,3,9,0,0,0,0,394,1,0,3.34,2021,28,BAL,13,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,43.4,70.40,3.34,5.42,0,0,,0,0.0,49,27,394,14.6,1,30.3,55.1,8.0,3,1,0,0,,0,0,,0,0,6,WR
244,Olamide Zaccheaus,3,8,0,0,2,0,406,3,0,3.46,2021,24,ATL,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,58.8,89.80,3.46,5.28,1,2,2.0,0,0.1,53,31,406,13.1,3,23.9,58.5,7.7,3,3,0,0,,0,0,,0,0,18,WR
245,Salvon Ahmed,2,0,0,0,149,0,117,0,0,2.22,2021,23,MIA,12,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,26.6,38.60,2.22,3.22,54,149,2.8,0,12.4,19,12,117,9.8,0,9.8,63.2,6.2,2,0,0,0,,0,0,,0,0,0,RB
246,Jordan Akins,2,3,0,0,3,0,214,0,0,1.36,2021,29,HOU,13,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,17.7,41.70,1.36,3.21,1,3,3.0,0,0.2,33,24,214,8.9,0,16.5,72.7,6.5,2,0,0,0,,0,0,,0,0,0,TE
247,Danny Amendola,2,0,0,0,0,0,248,3,0,5.60,2021,36,HOU,8,0,0,1,1,0.0,0,0,0,,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,,,,,,44.8,68.80,5.60,8.60,0,0,,0,0.0,38,24,248,10.3,3,31.0,63.2,6.5,2,3,0,0,,0,0,,1,0,20,WR
248,Stephen Anderson,2,4,0,0,0,0,165,1,0,1.32,2021,28,LAC,17,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.5,38.50,1.32,2.26,0,0,,0,0.0,19,16,165,10.3,1,9.7,84.2,8.7,2,1,0,0,,0,0,,0,0,6,TE
249,Peyton Barber,2,1,0,0,212,2,67,0,0,3.99,2021,27,LVR,10,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.9,49.90,3.99,4.99,55,212,3.9,2,21.2,13,10,67,6.7,0,6.7,76.9,5.2,2,2,0,0,,0,0,,0,0,12,RB
250,John Bates,2,8,0,0,0,0,249,1,0,1.82,2021,24,WAS,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,30.9,50.90,1.82,2.99,0,0,,0,0.0,25,20,249,12.5,1,14.6,80.0,10.0,2,1,0,0,,0,0,,0,0,6,TE
251,Tim Boyle,2,3,526,3,13,0,0,0,0,4.86,2021,27,DET,5,3,61,94,33,64.9,526,3,6,,3.2,6.4,63.5,0,0,0.00,5.6,3.36,3.36,8.6,105.2,0,3,0,,,24.3,24.34,4.86,4.87,2,13,6.5,0,2.6,0,0,0,,0,0.0,,,2,0,0,0,,0,0,,0,0,0,QB
252,Cameron Brate,2,3,0,0,0,0,245,4,0,2.85,2021,30,TAM,17,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,48.5,78.50,2.85,4.62,0,0,,0,0.0,57,30,245,8.2,4,14.4,52.6,4.3,2,4,0,0,,0,0,,0,0,24,TE
253,Matt Breida,2,0,0,0,125,1,72,2,0,3.97,2021,26,BUF,9,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,35.7,42.70,3.97,4.74,26,125,4.8,1,13.9,9,7,72,10.3,2,8.0,77.8,8.0,2,3,0,0,,0,0,,0,0,18,RB
